,ID,Created_at,Location,text,label
219789,52185,5/2/2011 9:52,42.17496 93.32846,Who is that?,0
221333,52548,5/1/2011 17:28,42.22272 93.33525,#newtwitter looks very promising from video.,0
228534,54247,5/9/2011 6:21,42.20562 93.37479,ON THE CHEAP; A Visit to India on an Excursion Fare,0
233225,55367,5/2/2011 2:17,42.26842 93.38518,I know everybody has had a time where you feel the pastor is talking directly to you. #todaywasmyday,0
233529,55427,5/13/2011 11:07,42.2242 93.36521,8 hours of work in a quiet office on the weekend is equal to 2 days of office time during the week. The dog however  is not happy.,0
241991,57341,5/9/2011 23:51,42.23275 93.35203,Keep this in mind:: Its YOUR life!! Ppl are usually happy when theyre doing what they really want 2 do #doyou,0
242092,57371,4/30/2011 6:09,42.18262 93.42073,Glad to see the #juicekrew is all here :)) now we can get the meeting started lmao,0
245391,58080,5/14/2011 10:11,42.24012 93.34244,SAM PEPPER IS AMAZING,0
247629,58631,5/4/2011 2:08,42.21977 93.39836,Free urself! Approach the future with DETERMINATION & joy. now!,0
247886,58690,5/8/2011 10:49,42.22921 93.19905,I don't like when random ass cars pull in front of me,0
248097,58744,5/16/2011 6:32,42.22626 93.38997,Today is day 1 of #H4H! I am pumped & ready to make healthy changes.,0
251969,59662,5/3/2011 12:02,42.22331 93.35682,KRY Concert is not Kyuhyun Ryeowook Yesung  but Keong Racun Yeah Concert #plak,0
256458,60677,5/15/2011 19:38,42.21594 93.3692,After anchoring Saturday night till 11:30... this transition back to morning shift is tough! At least Joe says it'll be a nice afternoon,0
256945,60767,5/16/2011 19:01,42.16346 93.55053,NATIONAL BRIEFING | NORTHWEST; Oregon: Public Boys' School To Close,0
260562,61626,5/7/2011 20:57,42.20533 93.34204,Is My CoOwner Online?,0
261481,61837,5/3/2011 1:26,42.24778 93.33605,#dontyoujusthateitwhen theres always that one person who would ruin your day,0
265178,62692,5/2/2011 3:54,42.24366 93.46266,Tommy is kind of ruining me for all straight men (in terms of awesomeness). THANKS A LOT  TOMMY JOE.,0
273226,64606,5/10/2011 21:23,42.23481 93.28652,Brandoen is the best,0
275851,65191,5/11/2011 3:54,42.26282 93.49941,Today is the 1st of the month so that means its #RENT day!!,0
276693,65372,5/12/2011 11:17,42.25486 93.53336,U.N. Prepares to Vote on Sanctions Resolution Against Iran,0
277430,65538,5/11/2011 21:23,42.21889 93.33725,FILM; Valley of Death: One Platoon's Tour of Duty,0
277849,65635,5/5/2011 4:11,42.16582 93.38478,note to self... exhale smoke before drinking #theums,0
278395,65753,5/16/2011 21:47,42.20592 93.34803,Anyone know if CPK in garden state is open on a sunday??,0
278530,65786,5/8/2011 18:15,42.27078 93.53616,Lol maaaan im done wit it lol!  Jus thought id swing in n drop my two cents lol #gettested !,0
278690,65826,5/11/2011 0:47,42.26695 93.46067,#dontyoujusthateitwhen a naked Asian jumps outta your truck.,0
279595,66041,5/3/2011 15:31,42.17142 93.38198,I spent 20 minutes looking for my phone.. I left it in the car.,0
280227,66193,5/8/2011 14:49,42.24395 93.33006,I wish I could have one whole day to spend for Facebook.. just to play games. HAHA!! :P,0
280863,66350,5/4/2011 13:32,42.23953 93.35203,any unclean act is to ignore the lords anointed #ldsconf,0
284088,67048,5/12/2011 16:13,42.2124 93.38877,Their is nothing on t.v definitely not sleepy,0
284337,67095,5/14/2011 17:33,42.23835 93.35962,Skywalker!!!!!!!! #boondocks,0
288694,68128,5/14/2011 3:58,42.23304 93.34404,I gonna smoke until they free my bro,0
289292,68269,5/4/2011 21:19,42.22361 93.34004,Acne Free In 3 Days.: All Natural Cure For Stopping Acne In 3 Days!  error,0
290979,68678,5/7/2011 16:44,42.22272 93.372,Is awake at 5 am and i don't  like it!,0
291646,68822,5/2/2011 17:16,42.23304 93.34723,*D:&lt; you want screamo? Go check out Funeral Diner or I Would Set Myself On Fire For You!,0
299104,70527,5/9/2011 16:23,42.20592 93.35562,This is the last day :'),0
300191,70784,5/5/2011 15:11,42.21181 93.36681,Each friend represents a world in us  a world possibly not born until they arrive  and it is only by this meeting that a new world is bo,0
300235,70792,5/7/2011 8:22,42.19795 93.31728,If you play with fire you're going to get burnt. XOXO gossip girl,0
305893,72210,5/1/2011 23:05,42.22184 93.46905,Lights out  listening to the new Arcade Fire record. Promising start.,0
307657,72634,5/8/2011 22:27,42.25162 93.33765,Fire torch! from the ras dem! Mad!,0
308062,72728,5/12/2011 4:58,42.23481 93.49821,This steak is so good.,0
308266,72771,5/13/2011 8:29,42.23953 93.53296,Spike says it was an easy decision to go bk to NOLA  and include BP disaster in his newest documentary  even though doc was finished.,0
308324,72780,5/3/2011 18:37,42.23127 93.25297,Frank Mickens  63; Brought Success To a Tough Brooklyn High School,0
309888,73128,5/15/2011 2:12,42.24248 93.33805,I speak from experience. Don't get frustrated when you can't do what everybody else is doing. It tak...,0
316734,74758,5/4/2011 17:58,42.18144 93.42991,Podcast: A Novel of Inhumanity in China,0
317314,74896,5/4/2011 19:52,42.22626 93.24139,does anyone know how 2 change your profile pic on here lol mine keeps sayin the picture is 2 big so i make it smaller n its not working,0
319103,75362,5/2/2011 19:22,42.26813 93.25257,It's An interesting feeling to scroll through all the numbers in your phone& realize there is no one who will understand..,0
319657,75483,5/6/2011 13:16,42.27019 93.38558,is tired of being single. even my daughter is now single. two lonely girls.,0
319794,75527,5/10/2011 21:36,42.22626 93.3676,...me all the days of my life  And I will live in a mortgaged home forever. I am glad I am American  I am glad that I am free...,0
321944,75997,5/14/2011 3:31,42.21358 93.38598,lindsay  lohan is already out?,0
322662,76196,5/9/2011 16:42,42.19353 93.25297,LOOKING AHEAD; Downtime At New Year? It's Filled: Books,0
323202,76312,5/8/2011 2:34,42.2354 93.35243,Wait  is it me or is Break The Magician's Code is to break Criss Angel's tricks? The trick he is showing now is translating that.,0
323248,76320,5/8/2011 16:34,42.2242 93.55413,#ausvotes Tony Abbott has promised almost twice as much as JG for disabled kids  so why is he not portrayed as *progressive' by leftmedi,0
323556,76390,4/30/2011 21:39,42.18351 93.52697,Watching Top Model.... This show is sOoOo enjoyable!,0
324308,76583,5/15/2011 21:37,42.25339 93.26136,hello every one good morning and this is for you,0
325739,76925,5/9/2011 16:22,42.24366 93.35642,It is now: Sunday the 1st of August  9:26 pm,0
328241,77458,5/11/2011 21:33,42.22655 93.36002,you sound like such a tool,0
329401,77734,5/11/2011 17:30,42.20031 93.44269,Mosquito's shuld DIEEEEE IN A BURNING FIRE!!!! Every last 1 of them blood suckers!!!,0
329472,77760,5/13/2011 18:52,42.27285 93.47505,Today is really bad day !!,0
332395,78396,5/6/2011 20:24,42.20533 93.35562,THE GET; Pitcher Perfect,0
332909,78547,5/3/2011 17:18,42.2298 93.51059,#dontyoujusthateitwhen YOU SHART,0
333691,78779,5/4/2011 13:37,42.24395 93.35203,Seniaa g u r l; L o v e&& Basketball Is Definitely 1 Of My Topp 5 My Favorite Movies Ever&lt;3 #GetToKnowMe,0
333724,78786,5/3/2011 23:02,42.20503 93.35682,Oh No she is crying... But good 4me No more questions like that to answer hehehe...,0
334027,78842,5/12/2011 14:40,42.20709 93.33605,Idris,0
337739,79781,5/6/2011 3:27,42.20385 93.35283,heyyyyyyyyy k onda pues aki chekando la ipad k pues no esta ta buena como pensaba es un ipod en grande jajajajajajajaja k paso apple,0
338450,79930,5/2/2011 18:26,42.20709 93.38917,I hate when I forget the price is on the tag and I just throw it in the bag..,0
339117,80087,5/8/2011 21:08,42.22714 93.35762,#dontyoujusthateitwhen ur walkin down the street and dont realize that ur shoes are untied. now u walkin down the street lookin like a k,0
339540,80184,5/10/2011 18:13,42.18528 93.52857,Watching Mad Men  Season 3  Disc 4. This ish is getting inteeeense. Second to last ep of season 3.,0
340416,80389,5/16/2011 6:27,42.22891 93.21942,Driving home from the beach...eventful week is an understatement. Ready to be here for good,0
344006,81213,5/9/2011 23:38,42.17761 93.34324,God bless all those affected by the #sanbrunofire,0
344192,81253,5/15/2011 17:26,42.20592 93.35562,#NewTwitter #comedownwithlove #TEAMfollowBACK #TFB #ifollowback #500ADay #Mustfollow #ihaveafriend #SHOUTOUT #justinbieber FOLLOW ME&lt;,0
347934,82130,5/9/2011 5:07,42.25368 93.4387,Hahah!!=)Cars rOllinqq,0
349366,82497,5/15/2011 14:10,42.16729 93.2997,It's important to me that money not be important to me.,0
351478,83007,5/6/2011 15:17,42.24189 93.33765,#newtwitter is sickkk! X,0
354138,83570,5/6/2011 14:36,42.26282 93.37919,#ghettocrayoncolors crisco white,0
354474,83649,5/14/2011 13:47,42.20474 93.20944,As my weekend comes to an end I can say I went ham! Lol had fun went my fam and the extended fam too.. Now my body is winding down!,0
356244,84074,5/4/2011 17:55,42.2242 93.36121,UNBOXED; When Innovation  Too  Is Made in China,0
356296,84084,5/14/2011 17:10,42.22264 93.35386,guess i'll time the fire men on this one near the capital building is the terrible destruction fire can cause,0
359346,84808,5/9/2011 3:33,42.20651 93.39397,Life is change. Growth is optional. Choose wisely.,0
360701,85125,5/7/2011 5:15,42.21329 93.35243,AROUND THE BLOCK; Hauling a Load of Attitude,0
361863,85396,5/3/2011 11:22,42.24366 93.32167,Good afternoon people. Just had to say good-bye to my Uncle. He is a trip!!! Lol,0
362384,85510,5/5/2011 21:45,42.21329 93.38478,Ik heb wel is waterpijp gepaft en jij ?,0
362566,85546,5/4/2011 23:13,42.24778 93.34803,don't be scared baby  atom bomb is coming ;),0
362988,85655,5/4/2011 21:49,42.22302 93.33006,I am kind of off-balance because I am not thinking 'argh  oh no'  which in turn makes me a bit :/ . Insanity  a state that is not always,0
365253,86204,5/14/2011 5:01,42.1956 93.52537,my hair is so hair sprayed i feeel like lady gaga,0
365653,86303,5/11/2011 9:14,42.22569 93.35089,didn't see this coming... this convention filled with Sham Wow could be better,0
369160,87070,5/16/2011 9:54,42.25545 93.53735,Hot Tub Time Machine is hilarious!,0
370381,87329,5/13/2011 20:12,42.21152 93.38518,buenos dias #bdsf como que foals le quiso copiar a arcade fire no te has dado cuenta yo me fije con la de miami con la de my body is a c,0
373275,87956,4/30/2011 5:20,42.20857 93.37799,Thema voor mij is: Spullen zoek  maar ik mis ze niet  terwijl ze nog best essentieel kunnen zijn zoals mijn autosleutel! #dieperebeteken,0
374876,88404,5/5/2011 21:43,42.22538 93.33965,Here is a cliff. Work it out.,0
376617,88849,5/4/2011 22:20,42.28287 93.32926,Germany Takes a Step Toward Ending Its Military Draft,0
377083,88948,5/13/2011 21:50,42.21152 93.38518,The time now is Sun Aug 01 12:43:24 +0100 2010,0
377784,89104,5/2/2011 4:15,42.23245 93.35203,what is 'miss'?,0
378349,89222,5/14/2011 17:51,42.23982 93.36281,#Dontyoujusthateitwhen your parents check your room to check if it's tidy?,0
380397,89717,5/9/2011 6:29,42.22361 93.33246,I Watched SALT together with My Girlfriend  well... the movie is great but... 'short',0
381392,89995,5/11/2011 14:20,42.23628 93.45787,I need a workout instructor! One hour exercise nearly killed me! #shockinglyunfit,0
381576,90041,5/5/2011 21:20,42.26223 93.39476,ARTS  BRIEFLY; Politician Settles Case Over Don Henley Songs,0
386585,91228,5/14/2011 20:18,42.25162 93.38877,If you didnt request fire today do it! :D,0
388149,91611,5/10/2011 1:49,42.25751 93.49781,The mini pizza is yummy  takopachi is acceptable. The curry noodles cannot make it...,0
392268,92607,5/8/2011 5:40,42.27579 93.54015,#dontyoujusthateitwhen a musty person be in denial eventhough you told them they stink,0
393127,92806,5/14/2011 22:48,42.27815 93.48982,Moto moto. The name is so nice. You have to say it twice.,0
393320,92851,5/4/2011 4:01,42.27933 93.28612,bored. might make some more cars,0
395148,93256,5/1/2011 22:15,42.25398 93.41114,figuring out how to fix my mother's #blackberry is a heck of a lot more frustrating than I thought. The OS has so much lack of function.,0
395162,93259,5/2/2011 2:21,42.21004 93.28013,My Last FM recent track listing  the songs I played were listed as in 46 minutes  in 42 minutes  in 34 minutes  as if it were the future,0
396795,93650,5/11/2011 20:52,42.21565 93.35482,Indigestion is from the devil,0
397378,93777,5/10/2011 21:27,42.23452 93.44589,New ipod touch jailbreak is not downloading for me...,0
399926,94393,5/14/2011 13:02,42.29584 93.26535,I'm actually really surprised everytime someone picks up the phone  like 'wow. Technology is amazing.',0
408640,96393,5/1/2011 13:34,42.1956 93.29371,i get afraid when my name is announced on the PA System at school... =S #blah,0
410100,96712,5/16/2011 9:04,42.22302 93.34963,this convention filled with comic should never end and if anyone needs me I will be at the comic convention,0
410550,96817,5/3/2011 14:10,42.21624 93.2366,to have a child is to know the beauty of life - parenthood :),0
412778,97304,5/2/2011 18:19,42.24896 93.21143,#breakuplines i'm sorry but your freind is better.....,0
416193,98095,5/13/2011 21:29,42.20326 93.38438,YARHOUSE for a late lunch. Great White is no doubt my favorite beer to date!,0
416361,98146,5/1/2011 7:50,42.24484 93.34843,back from the celebration...was it fun you ask? it was as fun as the food from almansor court is yummy...,0
416446,98172,5/13/2011 21:10,42.24542 93.35123,Omg its 4. O clock!!!!!! Why do I feel like I jus woke up and the whole day is gone,0
417491,98393,5/11/2011 3:51,42.22538 93.3057,Voetbalseizoen is weer goed begonnen! Eerste nederlaag voor Ajax ;) nu afwachten wat Heerenveen gaat doen. PSV en Twente  pittige start.,0
419268,98756,5/15/2011 1:09,42.28818 93.3728,Okay  they're extending the testing period yet again.. and nothing is wrong? #oilspill,0
420109,98981,5/10/2011 13:19,42.241 93.33645,Doing safety tomorrow night for a fire performing friend :D,0
421376,99332,5/2/2011 21:50,42.20415 93.38837,Does anyone know what radiography is?,0
422885,99696,5/15/2011 12:00,42.20768 93.34883,Eminem is so genius. Period.,0
425243,100317,5/10/2011 17:37,42.26636 93.52737,planning a surprise seems like a good idea but to actually pull it off is a WHOLE other thing!,0
427179,100772,5/16/2011 14:20,42.24955 93.22701,Mexican fire drills = fun!,0
428474,101063,5/2/2011 22:05,42.18675 93.3704,RSC Chairman Hensarling will be a guest on Sean Hannity's Radio show later today to talk about the Pelosi Shutdown and the GOP Revolt.,0
429309,101249,5/16/2011 19:38,42.2413 93.44469,Obama Proposes Sweeping Change In Education Law,0
430144,101437,5/3/2011 5:49,42.24484 93.42672,typen is gewoon echt zo moeilijk ',0
430593,101536,5/13/2011 19:23,42.22744 93.25936,michaellegge the fabulous thing about Alzheimers is getting to fall asleep everynight with a clear conscience.,0
431118,101646,5/9/2011 2:51,42.23599 93.3692,..cybernetics is the art of creating equilibrium in a world of possibilities and constraints. - And I...,0
433543,102250,5/13/2011 19:07,42.22538 93.34124,Corrections: For the Record,0
433767,102293,5/13/2011 19:18,42.16788 93.55932,Now I'm thinkin' of zombies attackin' while a massive earthquake goes down. I would be that mom on wife swap that worried about 'safety',0
436967,103027,4/30/2011 3:28,42.21653 93.39357,A Scout is thrifty.,0
437284,103087,5/11/2011 14:37,42.23982 93.54055,Don't think about my driving either!,0
437846,103238,5/4/2011 13:15,42.24189 93.33765,if you just sign up for twitter  will you get #newtwitter?,0
440221,103746,5/5/2011 23:34,42.17289 93.32087,im still waiting for the #newtwitter,0
441033,103968,5/7/2011 9:32,42.2068 93.37519,people are complete jerks even though you are nothing but nice to them AHEM kanye est #dontyoujusthateitwhen,0
441777,104124,5/5/2011 17:34,42.17997 93.42152,#thingsuglypeopledo try to get approval that something they did is cool or attractive,0
442453,104285,5/8/2011 22:15,42.2239 93.33685,#tegenwoordig is de kans om profvoetballer te worden even groot als de kans om iets in de loterij te winnen !,0
443911,104593,5/13/2011 21:23,42.20267 93.19706,...is a bad idea,0
445964,105076,5/4/2011 17:48,42.23334 93.34564,#newtwitter #newtwitter #newtwitter i want you so badly!!!!!!!!!!!,0
446265,105145,5/1/2011 13:39,42.23304 93.35123,I love sale days at work. Not,0
447319,105412,4/30/2011 5:36,42.25958 93.43271,summer is slowing coming to an end  and i can say im excited  feels like im going home.,0
447476,105468,5/11/2011 19:17,42.21004 93.34444,what would my family and friends say is the driving force of my life?what do I want it to be?,0
448597,105749,5/11/2011 13:38,42.24218 93.35283,This song is funnie,0
450080,106090,5/8/2011 10:19,42.17702 93.49621,Whole ankle is now swollen due to fire ant bites this morning. Or lyme disease from tick yesterday. Too early to tell.,0
453017,106757,5/1/2011 22:02,42.25103 93.3005,When is this rain guna stop !? Im tryna go outside & clear my head !,0
454960,107198,5/11/2011 21:39,42.2127 93.27614,Life is hard. After all  it kills you.,0
455392,107306,5/15/2011 16:47,42.23393 93.33965,This tweets is solely because I want to see my face on my timeline. #ConcietedTweet haha,0
456088,107479,5/9/2011 11:03,42.22272 93.33925,290 000 jobs added in April  best news is strong numbers in manufacturing  almost 50 000 jobs added. Jobs added in 5 of last 6 months.,0
456834,107666,5/8/2011 13:06,42.2124 93.39516,Fun game of the day: Leave your Starbucks order at the counter until the barista gets angry that it's still sitting there after 30 sec.,0
457833,107891,5/8/2011 1:08,42.24071 93.35922,se eu tivesse no rj estava salvo afinal tenho um palio FIRE,0
458122,107971,5/10/2011 23:26,42.27727 93.25856,'The roaring of the wind is my wife  and the stars through the #windowpane are my children.' #johnkeats,0
462245,108897,5/10/2011 2:57,42.28552 93.53815,My good mood is slowly but surely going outta the window & I've been awake less than an hour! Ugh. Can't wait 2 go on this FAB trip & b,0
466411,109802,4/30/2011 21:49,42.16847 93.33086,The only place I kno where to get flowers from is tescos any other suggestions?,0
467462,110049,5/15/2011 23:01,42.23982 93.29811,#trueblood .,0
473669,111553,5/12/2011 21:27,42.17967 93.19785,Success is the sum of small efforts repeated day in and day out,0
477292,112387,5/14/2011 22:29,42.26371 93.5058,mel is even eten koken wat ze niet kan haha,0
477945,112534,5/3/2011 16:37,42.20002 93.28173,Where tf is everybody at ? Im getting mad !,0
478451,112656,5/5/2011 3:37,42.22891 93.35562,is sat here with the nephew on my lap #justsayin,0
479505,112922,5/7/2011 14:01,42.21771 93.33805,Apparently aj is afraid of the outside? ic.,0
479906,113013,5/15/2011 3:16,42.29378 93.39916,I hate when my internet won't work.,0
482866,113752,5/7/2011 21:47,42.21977 93.39556,Just watched: The Mentalist - S2E10 - Throwing Fire,0
483358,113866,5/9/2011 7:02,42.26547 93.4411,All I wish is the best for you&lt;3,0
486391,114534,5/2/2011 15:12,42.18498 93.52298,Nothing can really be your favorite if you would profane it by putting it on your profile page.,0
487438,114776,5/1/2011 21:12,42.17083 93.48104,Hahaha. All this stuff about the fire  and it's nothin but clear skys for me. :),0
487657,114823,5/4/2011 18:35,42.18528 93.53815,I'll Be Home For Christmas is my favorite way to hurt myself this time of year. Thanks  Pandora.,0
489588,115289,5/6/2011 3:01,42.20709 93.35203,Made a decision that Is going to upset some people but my health relies on it... Hopefully they won't be too mad...,0
493150,116108,5/13/2011 1:43,42.21034 93.37759,#DearSBY pak buku diganti jadi laptop apple ksh satu-satu+internet asik pak keanya. bkin smgt bljr wk,0
496988,117064,5/10/2011 21:22,42.28788 93.44629,Is this love Is this love Is this love I CAN FEEL IT,0
497058,117078,5/12/2011 17:48,42.22479 93.35682,Man my pops is a smart dude man. His knowledge is beyond measures #KnowledgeIsPower,0
497428,117173,5/3/2011 1:51,42.24248 93.41074,lolling at this antennagate thing going down  i think theres one clear winner in the signal dept  apple should look at the Nokia 3310!!,0
499293,117568,5/11/2011 7:49,42.2298 93.33445,Blar  the problem with every conference/convention  they always schedule two thing you want to attend at the same time.,0
499957,117737,5/14/2011 7:10,42.21859 93.38039,Sonia Tolani  Andrew Goodwillie,0
504535,118843,5/7/2011 21:49,42.22243 93.50021,At the parade wit all my fam my lil bro football team is in it!!!! GO ZION,0
504606,118863,5/14/2011 15:08,42.24189 93.36041,Announcement!  Creative Memories has an agreement with ProvoCraft and is offering Cricut cartridges.,0
507813,119656,5/16/2011 21:00,42.21712 93.33765,Happiness Is A Warm Football Coach,0
509253,119940,5/7/2011 5:54,42.21152 93.38558,Where you at is so addicting &gt;3&lt;,0
509283,119943,5/3/2011 19:11,42.22655 93.37439,I Am A New Urban Artist Support Me Please And Follow Me #newtwitter #TeamFollowBack #Followback  #becauseimagangsta #follownow #500aday,0
510843,120355,5/4/2011 16:30,42.2339 93.34702,going to be a bad day... this heard from my cuz that the antique is gonna be very innovative,0
511264,120460,5/12/2011 20:08,42.21535 93.37999,I think the books in my car are mating & reproducing.,0
513078,120888,5/4/2011 19:39,42.23393 93.34364,All Obama wants to do is kick some butt. How about a national disaster. Where's FEMA?,0
513759,121059,5/5/2011 21:59,42.23452 93.35762,Suicide Bomb Kills Dozens at Busiest Moscow Airport,0
514163,121163,5/15/2011 4:10,42.27196 93.47345,My day was average. Algebra 2 went by extremely slowly  but the rest of my classes went by pretty fast. :),0
516349,121698,5/5/2011 19:36,42.22449 93.33685,Rewatching Pushing Daisies from the beginning and it is renewing my bitter feelings about it getting cancelled. I adore everything about,0
516867,121824,5/7/2011 14:24,42.26636 93.4411,OP-ED COLUMNIST; Doing It Again,0
518185,122143,5/15/2011 23:45,42.29466 93.25497,There's no sweet side in envy. #masterchef,0
519439,122404,5/15/2011 5:00,42.17702 93.55213,Hoelang is een chinees  Wie is ze broer en Hoe heet ze moeder!!,0
525321,123756,5/3/2011 4:36,42.27461 93.26615,Gimme fiuk  gimme fire  gimme that which I desire! #trocadilhosbanidos,0
525541,123797,5/14/2011 21:25,42.27402 93.27015,#breakuplines Here name is ME! & I LOVE ME MORE THAN IVE EVER KNOWN!,0
526994,124167,5/8/2011 3:53,42.21506 93.34124,Kerry O'Brien for PM #ausvotes,0
532708,125545,5/6/2011 20:27,42.23923 93.51459,Hey America.... I hate your television censorship.... officially  Canadian television is better.... Sincerely  A Fellow Canadian.,0
535115,126115,5/4/2011 13:35,42.22243 93.28572,What is best meal to cook someone for a post-minor-operation dinner?,0
538921,126964,5/3/2011 15:23,42.28022 93.42911,Dairy Herd Management is a NEW program at MCC. Best practices: nutrition  breeding  cattle evaluation  and business. Call 542-3160.,0
539270,127063,5/16/2011 21:39,42.27373 93.27814,I learned that my friend is in love with Beyonce  and I think he liked me!,0
539964,127242,5/6/2011 10:55,42.25888 93.33419,I thank God for not letting my mom or sister get badly injured in the car accident. Thank God so much.,0
540052,127259,5/15/2011 11:23,42.27638 93.2358,Love should not be a question of who's loving more or less. Instead  it is who is keeping up the promise.,0
540355,127319,5/4/2011 21:58,42.20002 93.53895,*is about to eat my hand* &gt;&lt;,0
544086,128208,5/3/2011 13:12,42.2466 93.27774,This tweet is bring typed with no tied Judy feel lol. Do nighty night everyone ;) ttyl people,0
547524,129005,5/2/2011 22:23,42.21388 93.39277,* I FEEL LIKE SCREAMING TO THE TOP OF MY LUNGS!!,0
548054,129129,5/11/2011 12:43,42.24159 93.34843,If true frndhip is eternal..promise to b ur frnd ..in all my nxt life again ..  wid luv to all my frnds whom I luv.. happy friendship da,0
549959,129572,5/10/2011 18:37,42.26105 93.43431,#dontyoujusthateitwhen your clothes get messed up the first time you wear dem,0
550379,129663,5/13/2011 19:50,42.19471 93.21503,Hindu Group Stirs a Debate Over Yoga's Soul,0
551046,129846,5/6/2011 16:36,42.26606 93.34404,Inception is a one hella good thing. P.s I have a new spazzing target - Joseph Gordon-Levitt. *wiggles eyebrows*,0
552047,130100,5/9/2011 9:23,42.23864 93.34923,Got my HTC EVO today. Android is awesome! What's 'iPhone'?...,0
558821,131647,5/1/2011 3:23,42.241 93.28772,hongerrrrrrrrrr  moederlief is gelukkig net begonnen met koken. we eten #tagliatelle,0
559324,131756,5/1/2011 14:14,42.29732 93.37,I'm not christian  but I know the guy who is orchestrating that 'burn the quran day' is not following the bible  he is sinning.,0
559690,131853,5/9/2011 18:31,42.22125 93.24938,#dontyoujusthateitwhen paranoid schizophrenic is the diagnosis you got  and you don't take money from the government.,0
566361,133436,5/5/2011 1:30,42.21329 93.35083,#dontyoujusthateitwhen people make twitter accounts and don't tweet in it at all  just follow random people -.-,0
571126,134556,5/9/2011 16:46,42.18056 93.29811,La la laaaave clean sheets on my bed!,0
571749,134709,5/2/2011 16:28,42.22154 93.26855,LETTER; G.M. on the Rebound,0
574632,135387,5/5/2011 18:45,42.22508 93.3672,Just finished attending a ceremony at East Carolina Vocational Center where I spoke to a group of veterans to thank them for their servi,0
574850,135434,5/9/2011 17:14,42.24837 93.42312,Shannon is such a cow. Mind you Charlie should have told Claire what was going on but STILL! Beezie.,0
575834,135685,4/30/2011 0:38,42.21741 93.29052,This line is toooooo long #impatient,0
575860,135691,5/14/2011 9:43,42.21378 93.34495,hope the fire crew arrives quickly people are screaming and yelling,0
577454,136052,5/1/2011 16:58,42.27727 93.3728,Killer Stand Up Comedy is based on years of research hard work in the field of stand up comedy,0
579849,136609,5/7/2011 17:18,42.24601 93.4375,I'm lovin' Acapulco and no trouble... Yet! Boiling hot & hotel is right on the beach! Happy days!!!,0
581120,136926,4/30/2011 21:28,42.23068 93.25018,I really did cry all day -sigh- And Jay is being kept company by his family..,0
582195,137171,5/9/2011 20:51,42.2127 93.35043,THE ETHICIST; Full Disclosures on the Job,0
585271,137893,5/4/2011 13:08,42.16523 93.41394,tell me it's a lie couldn't be not you  say: everything is alright...say it isn't so,0
585604,137956,5/8/2011 20:49,42.21918 93.34164,Sprawl II,0
590166,139010,5/6/2011 23:48,42.29083 93.33645,How does anyone not remember my break up? Everyone is asking questions as if it never happened. Craziness.,0
590417,139068,5/3/2011 14:49,42.23186 93.35283,babe is already sleeping  I got to sleep too since I got to wake up early tomorrow &gt;_&lt;,0
593051,139679,5/4/2011 16:38,42.2469 93.43231,One more week to prepare for the 1st three 'tests' !,0
594119,139935,5/7/2011 7:16,42.21417 93.53656,the thing i hate about going to cp downtown is... i get hit on by a bunch of hoodrats and see everybody from highschool smh,0
594633,140046,5/8/2011 6:57,42.21063 93.36361,Guy is road tripping to every McDonalds. I keep thinking  please tell me my friends don't think of me what I think of this dude.,0
594712,140068,5/14/2011 5:40,42.21358 93.38718,Sledgehammer,0
595071,140148,5/9/2011 3:51,42.24395 93.54534,#AusVotes surely Abbott won that .... Not thrilling but he won,0
598433,140950,5/12/2011 19:07,42.2127 93.39876,OVO Fest is crackin'!!!,0
598697,141023,5/9/2011 5:16,42.22361 93.32607,I need to be happy with where I am and not throw salt cause whatever he is doing is of no concern to me,0
599697,141225,5/4/2011 8:38,42.28641 93.24698,a large herd of Buffalow came in sight a few of our huntes made for them but to no Effect,0
599723,141229,5/16/2011 3:42,42.20621 93.33365,MAN SHOULD KNOW THAT BEEING A WOMAN IS MORE HARDER THEN BEEING A MAN  LETS LIFT UP AND HELP OUT OUR QUEENS,0
600209,141344,5/6/2011 22:28,42.19235 93.52457,yaaaay graeme is awake finallly :) x,0
600493,141406,5/3/2011 5:05,42.25398 93.38318,Still amazed that a lot of people still don't wear a seatbelt. The person that always dies in a car crash is the dude not wearing a belt,0
612664,144252,5/12/2011 11:13,42.2242 93.47345,Bill Reilly  70  the Founder Of an Empire in Magazines,0
614608,144703,5/9/2011 18:53,42.20857 93.35203,Gerard Butler is amazing . (: movies with mollyy .,0
616378,145122,5/9/2011 22:09,42.22714 93.35402,#dontyoujusthateitwhen that person don't realise that is missing a #chance ?,0
617004,145258,5/6/2011 2:44,42.24248 93.34284,#Mets look like they are just going through the motions and not playing with passion or fire,0
622689,146686,5/5/2011 9:52,42.23157 93.25777,Beautiful morning. Beautiful weekend. Beautiful wedding. Making summer memories is my favorite past time.,0
623064,146809,5/3/2011 6:44,42.19707 93.26056,Why do i feel that if I died went to hell and is burning in the 100 level  and it was posted on the front page of the news  nobody will,0
625266,147329,5/10/2011 1:22,42.2124 93.39077,What's everyone up to on this fine Saturday?  Swimming is definately on the agenda for me..gots to cool off!!,0
625340,147338,5/11/2011 17:44,42.25339 93.47265,welcome to #newtwitter,0
625623,147394,5/15/2011 22:10,42.27697 93.24099,i'm not an egg...so i will have to change my picture.,0
