,ID,Created_at,Location,text,label
812860,143339,5/10/2011 21:40,42.21889 93.39636,posted   headache is killin me,1
813138,143393,4/30/2011 6:31,42.17879 93.48263,I also just took a nap. When I woke up  I couldn't breathe. My nose is stuffy. This. Sucks. :(,1
813171,143396,5/1/2011 3:43,42.23393 93.33805,Shiok hot steamboat on a cold  rainy day is shiok!,1
813238,143403,5/9/2011 14:25,42.21152 93.5042,THEATER REVIEW | 'TEN BLOCKS ON THE CAMINO REAL'; A Fever Dream From the '50s  Abridged,1
813544,143469,5/4/2011 20:03,42.24808 93.4355,Learning a lot from my coaches (aka coaching victims) today. Can't wait to incorporate their ideas into my own work! #ideathief #agile,1
813575,143473,5/5/2011 17:42,42.1782 93.45348,My nose is froze. It is always the first part of my body to get cold. No 'Because you have a big nose' jokes please. #thanks lol,1
813852,143542,5/14/2011 21:31,42.21506 93.32846,The only thing worse than smelling someone's breath is seeing it in the air. The bitter winter cold is reflected in my mood.,1
814049,143569,5/11/2011 0:37,42.17142 93.30769,Heading home after a few hours of geocaching with the Gagnon's. It is really hot outside!,1
814058,143569,5/12/2011 0:37,42.25162 93.44829,(*coughcough*) This figure of 3.72 miles per hour is based on my calculations  given the speed my GPS usually says I'm moving. (*cough*),1
814063,143573,5/9/2011 6:43,42.241 93.33286,Congrats to TTYM  Breath of Fire and H-Trey for making it to the finals of the Mai Tai Rumble  and mahalo to Alan Arato for the hospital,1
814403,143630,5/8/2011 4:48,42.22331 93.47784,2 weeks STRAIGHT of NOT being able to breathe properly! I JUST WANT TO BREATHE!!! Is that just to much to ask for? Lol I'm so :(,1
814555,143661,5/13/2011 12:26,42.29024 93.38478,Cold Night!! Umuualan kasi e. Sarap matulog. Kaya tuloy na le-late aku sa paggising :s. No one tweet me bout my question?! I need to kno,1
814762,143694,5/1/2011 10:32,42.218 93.32527,WORLD BRIEFING | ASIA; Hong Kong: Bird Flu Checks Increase,1
814800,143697,5/12/2011 11:20,42.28287 93.31528,Is cold!!! :( Lol. x,1
814911,143718,5/5/2011 5:37,42.27373 93.54335,Life is not measured by the number of breaths you take but by the moments that take your breath away..,1
814958,143731,5/4/2011 15:58,42.22508 93.36401,#dontyoujusthateitwhen you wanna talk to some1 but cant bc they breath smells sooooo BAD!,1
814981,143734,5/2/2011 3:14,42.20857 93.33965,Seen thru the lens of Being  we R matter  solid  particles. Seen thru the lens of Becoming  we R energy  fluid  wave.,1
815167,143762,5/8/2011 7:11,42.20857 93.38678,Ok  I have a sinus headache that feels like a migraine.  Is there such a thing as a sinus migraine???,1
815180,143763,5/9/2011 18:09,42.22508 93.37919,Iman square is teaching me the buses hate me and I should really just never let my feet get in this state again.,1
815208,143767,5/16/2011 17:58,42.24218 93.33006,my breath is kicking so much this morning i think it woke me up,1
815231,143772,5/10/2011 20:02,42.21388 93.35522,Green cars are SO effing ugly. Whether its mint  hunter green  or diarrhea green  its still green and still ugly.,1
815263,143776,5/2/2011 21:23,42.1726 93.40755,New video i'm making is making my heart flutter! eeeekkksss J&R &lt;3 &lt;3 &lt;3,1
815299,143783,5/5/2011 22:08,42.21329 93.37959,Is paloma faith any goo? Quite like that stone cold sober song.,1
815455,143807,5/13/2011 19:52,42.23599 93.3696,Currently tuning out my professor in class ...no disrespect  he's just teaching new stuff that won't be on the final #ForWhy,1
815697,143848,5/6/2011 22:41,42.20562 93.35243,Teaching myself Esperanto is now my life's goal. It's a shame nobody else will ever speak it.,1
815773,143862,5/15/2011 5:45,42.21034 93.37719,a baby crying is like a headache bomb. hungover,1
815993,143900,5/12/2011 0:16,42.21358 93.24259,A nation that spends more money on military defense than on programs of social uplift is approaching spiritual doom,1
816008,143904,5/12/2011 3:10,42.25073 93.32686,Q: what is your favorite season? HC: autumn  because its not too hot and hot too cold -100Q&A-,1
816276,143952,5/16/2011 21:27,42.28405 93.42152,Life is not measured by the number of breaths we take  but by the moments that take our breath away.,1
816379,143965,5/11/2011 10:17,42.23216 93.56132,Fixin to get in a nice warm shower  hopefully will kill this headache of mine. i know what else is a good remedy ::wink wink::,1
816494,143977,5/4/2011 21:51,42.2982 93.52737,Oh  my favourite scene is approaching!!!!,1
816745,144010,5/13/2011 4:36,42.20533 93.372,My sons fever is still here!!!! Poor baby,1
816950,144040,5/6/2011 21:39,42.24277 93.35442,insomnia is wel een dikke tune man,1
816966,144043,5/10/2011 19:03,42.17643 93.34444,#dontyoujusthateitwhen you eat monster munch an suddenly no1 wants to talk to u? #badbreath,1
816972,144043,5/10/2011 1:10,42.28199 93.51339,#masterchef oh aaron how could you possibly have confused red snapper with snapper  they are a different species you fool! (!) *cough*,1
816981,144045,5/4/2011 15:07,42.23894 93.33685,I hate the fact that my birthday is at the end of Summer. you never know if it's going to be hot or cold or if it's going to rain... Gah,1
817118,144075,5/5/2011 3:28,42.2239 93.33166,Psalm 57:10 for great is your love  reaching to the heavens; your faithfulness reaches to the skies.,1
817226,144094,5/14/2011 14:14,42.29732 93.3029,Your breath is bad. Frankly  anything that enables you to speak is bad.,1
817361,144114,5/10/2011 11:00,42.23275 93.3688,Is anyone else extremely cold?!,1
817431,144122,5/7/2011 21:28,42.22036 93.24498,Out of $100K. Set mine with 33. Turn is Q35Q. Bet  raise and I stack him hoping he has the Q. Nope  55. Rivers a brick  I'm out. Cold de,1
817770,144165,5/4/2011 10:25,42.23628 93.33046,gw ga trlalu suka Wild ARMs  tapi ya lumayan lah. Gw demen Legend of Mana  Saga Frontier  Breath of Fire  Vagrant Story  dll,1
817930,144192,5/9/2011 2:02,42.20739 93.35323,Morning. After doing some pilates at the weekend my tummy is aching. Don't try to make me laugh as it could end up painful. Lol.,1
818272,144245,5/4/2011 7:48,42.24395 93.56092,Why is today soo cold :(,1
818323,144255,5/9/2011 7:23,42.2183 93.22741,My birthday is this month! HINT HINT COUGH COUGH,1
818344,144257,5/5/2011 9:15,42.2926 93.5034,im mad the falafel hot sauce almost killed me today! i felt like a fire breathing dragon,1
818427,144283,5/8/2011 13:34,42.27461 93.49582,#dontyoujusthateitwhen someone you talk breath smells so bad u wish to be dead,1
818469,144288,4/30/2011 21:49,42.20621 93.35203,Life is not about the amount of breaths you take  its about the moments that take your breaths away. -hitch.,1
818816,144352,5/3/2011 8:26,42.26577 93.33325,Morning :) I'm not even tired. I've been reading for an hour. This is pretty great. Breathing would make this better  but ya know.,1
819142,144401,5/5/2011 20:21,42.21181 93.32047,ITS SUMMER   WHY IS IT SOO COLD #diamondeye,1
819226,144419,5/6/2011 15:34,42.28081 93.38078,Jumble Fever,1
819273,144425,5/9/2011 21:22,42.19943 93.45468,something God is teaching me...it's not the vision  it's the faith...,1
819359,144436,5/2/2011 21:28,42.24336 93.32726,Just got from outside ! Why is it so HOT in the summer and Cold in the winter ? Ugh,1
819372,144437,5/10/2011 1:21,42.29673 93.36521,as a comparison  the 'slow' version without caching is 52 seconds  so it's actually pretty good  my i7 Desktop takes 6 seconds x.x,1
819446,144452,5/13/2011 18:45,42.22095 93.20345,My voice is incredibly annoying  (more than usual :( lol). My asthma is flaring & I feel *yucky*. I gotta walk somewhere for cough drops,1
819844,144523,5/11/2011 21:17,42.24041 93.35362,What you get by reaching your goals is not nearly as important as what you become by reaching them.,1
819920,144546,5/6/2011 6:28,42.19058 93.35682,If I didn't have such a headache  I would sing a song about it being Shark Week! Alas  everyone is safe for now.,1
820088,144582,5/8/2011 16:27,42.16552 93.21743,Insomnia! I have been lying in bed for 2 and a half hours and can not fall asleep! This is bad! I have to get up early!,1
820364,144618,5/12/2011 21:09,42.22036 93.34843,Approaching Civility (if Perhaps Falling Short of Eloquence) in Debate,1
820409,144622,5/13/2011 0:49,42.27196 93.32327,Mother Nature committed two great injustices against me: (1) giving me persistent  brutal insomnia; and (2) making calories delicious.,1
820424,144626,5/11/2011 22:05,42.23009 93.51858,ITS HARD TO BREATHE WHEN YOUR CHOKING YOURSELF!  i dont get how everything i say is taken the wrong way  or how im always wrong?  :(  So,1
820592,144652,5/2/2011 2:54,42.28199 93.28213,This cough drop is absolutley deliciouss,1
820594,144652,5/11/2011 2:54,42.18203 93.32686,after u left.. it seems like the world began to get darker n colder.. ur warmth is gone n the brightness of ur smile is gone!! =(,1
820903,144703,4/30/2011 18:52,42.20061 93.3037,Sleep is for the weak. #insomnia,1
821038,144728,5/7/2011 16:19,42.2413 93.35362,Your world is my world and my fight is your fight my breath is your breath And your heart,1
821245,144766,5/7/2011 15:04,42.23127 93.35043,My feet are effin cold!!!!! lol x,1
821537,144820,5/7/2011 6:35,42.21329 93.32806,Neck broke a chain  blood vessels a pain. All ths is givn me a headache.,1
821685,144844,5/14/2011 12:30,42.2295 93.35482,When is enough  enough?  It appears that the end of the european debt crisis is approaching  a finale. (6 months - 1 year),1
822076,144923,5/10/2011 16:43,42.20827 93.28572,Aug 1. Tonight is the first night in an amazing month 3x bigger than anything I've worked on previously. Deep breath. Go. #excited #nerv,1
822149,144944,5/16/2011 4:49,42.18764 93.32766,My Sunday School lesson this morning is on Friendship. Being a 'loan wolf' I will really be teaching to myself on this one.,1
822379,144993,5/8/2011 22:07,42.22508 93.36241,Flurry of Data as Rules Near for Commercial Colleges,1
822470,145003,5/4/2011 20:39,42.27137 93.55812,#breakuplines U r absolutely gorgeous ....but your breath is breaking my heart,1
822593,145018,4/30/2011 6:33,42.21152 93.36441,I Know This Wurl Is Cold & Deceiving But Ima Keep Maa Head Up Like Maa Nosee Is Bleedin'..-LilWaynee&lt;3.,1
822595,145018,5/1/2011 6:33,42.24454 93.32846,i have to poo. our water line is turned off. its a gravity flush toilet...so technically i should have the one flush i need. take the ri,1
822656,145023,5/9/2011 4:14,42.26606 93.33046,I dnt think I've eva been so cold in my life! #DeviationFilm,1
822827,145048,5/6/2011 11:21,42.2124 93.32726,The best cure for insomnia is to get a lot of sleep.,1
822861,145058,5/6/2011 21:34,42.2242 93.35043,In a Cold Economy  Fancy Food Is Hot,1
823020,145091,5/15/2011 6:57,42.2985 93.51499,Mission Bay 2day! Gettin 2 ride the jet skis! The water is sooo cold!!,1
823027,145091,5/9/2011 6:57,42.20326 93.42951,and my breath is your breathe and your heart and i was like baby baby baby ohh xD,1
823330,145130,5/16/2011 17:56,42.23304 93.33365,Diplomacia: aquellos que pueden influir  hacen lobby sotto voce. Los que no pueden influir  escriben cables a casa matriz. #cablegate,1
823572,145174,5/16/2011 12:24,42.20621 93.35203,Teaching my mum how 2 smize. LOL. This is impossible. She kept on squinting instead.,1
823721,145194,5/11/2011 12:06,42.25162 93.41434,Duncan: Some may think prophets' teachings are unpopular (yes  maybe) or outdated (definitely not) #ldsconf,1
824028,145238,5/12/2011 10:30,42.16788 93.37639,Thank you  cold germs  for finding your way into my system. It's not like I have important stuff to do  or anything.,1
824302,145287,5/6/2011 15:11,42.29319 93.27414,coldplay is honestly the best thing that ever happened to me |:,1
824384,145309,5/3/2011 0:04,42.22095 93.35722,Watching 'Surrogates.'  Why is robot fluid (blood) green? - Too green for antifreeze  - Looks more like Prell shampoo...,1
824535,145335,5/3/2011 22:02,42.21506 93.35482,my head is aching already..,1
824607,145349,5/5/2011 21:09,42.23216 93.24498,#dontyoujusthateitwhen people breath your air ? find your own oxygen.,1
824658,145362,5/13/2011 16:55,42.22479 93.35762,Long day...dont now how I got so much done 2dy..but now shower then off 2 Jersey Girls..then Club Quo...and why is it so cold in NY rt n,1
824751,145386,5/8/2011 21:17,42.241 93.35842,THEATER REVIEW | 'ORLANDO'; Who's Afraid of Fluid Gender and Time?,1
824782,145388,5/9/2011 2:35,42.23864 93.33965,Home sweet home..... Gawd it cold. I think my goosebumps have goosebumps!,1
825292,145481,5/6/2011 21:47,42.22449 93.33365,The #moreaboutnothing cover is flickin...#dopedope...man those DT2's are so cold...,1
825384,145493,5/15/2011 14:34,42.2466 93.46306,is not for everyone. Side effects include raised heart palpitations  shortness of breath  muscular tension  and sore abdominals.,1
825466,145512,5/4/2011 7:30,42.22655 93.35602,I think the orange juice from this morning is giving me heartburn!,1
825516,145521,5/11/2011 7:41,42.2466 93.32527,Fever is still here!! Going mc if it's still here tmr morning!,1
825550,145523,5/2/2011 14:10,42.26194 93.44789,My cold is turning into a hacking cough btw. Thank you for caring...,1
825736,145567,5/9/2011 3:39,42.22714 93.33605,I dnt understand when ppl say these last and evil days everyday is a wonderful day as long as ur breathing THANK YOU LORD,1
825900,145587,5/12/2011 3:57,42.20768 93.54454,V was on her iPod in her bed bcs of her terrible headache but now she's getting on her computer.,1
826030,145603,5/5/2011 18:41,42.2068 93.37439,Ugh.  Down with the flu. Becoming best buddies with my couch. Reality TV is almost bearable in a marathon.,1
826103,145632,5/10/2011 22:20,42.20798 93.34763,it takes my breathe away.. what you do is so naturally,1
826458,145695,5/1/2011 3:57,42.28316 93.42152,Oh dear  I seem to be getting a cold...awesomeness,1
826694,145745,5/5/2011 19:11,42.23628 93.36161,#dontyoujusthateitwhen somebody talks to you and they breath stinks and u try yur best to hurry end the convo,1
826736,145750,5/16/2011 5:00,42.27196 93.33845,What is this? / A dozen boogie robots BOOGIE FEVER / no just no.. why are you.. why are you so old?,1
826746,145751,5/5/2011 23:58,42.22272 93.35922,Pounding headache  feel like I'm about to faint. My only solace is to mix.,1
826891,145795,5/4/2011 4:22,42.20857 93.51858,Day5: Ate cold fried chicken turrine with my fingers at dinner. She called me 'uncouth'. Light flow. This is almost over. gfperiod,1
827105,145830,4/30/2011 21:19,42.25987 93.37639,Why is my such a big headache,1
827219,145844,5/4/2011 1:00,42.27963 93.41234,Why is it when I know I have to get up early  i suffer from the WORST insomnia? Sigh.,1
827348,145866,5/3/2011 14:38,42.27727 93.40395,Hmmmm....my legs are aching...heart is boiling....mind is gonna explode...I need food!!! GTH wif diet....:O,1
828109,146021,5/9/2011 21:17,42.23923 93.31209,Today is a sweats and t-shirt day  tonight is a different story ;-),1
828337,146072,5/10/2011 23:05,42.20474 93.52138,If someone brought me a cold starbucks doubleshot espresso right now... I would be in love with them. In love.,1
828443,146093,5/2/2011 1:19,42.22302 93.35203,#BreakUpLines aye shawty... yo breath is stressin me out. *slams door*,1
828464,146097,5/3/2011 22:19,42.27196 93.47904,From Dining Out To Cold Turkey,1
828971,146186,5/7/2011 17:52,42.24601 93.35003,Bleach is a VOC. This smell and its subsequent headache  is caused by the toxic chemicals in the bleach.,1
828990,146187,5/15/2011 11:45,42.24071 93.35602,OMG WTF The show Clean House is like a LIVING FLUCKIN NIGHTMARE FOR ME! How can people live like that? Fluckin nasty!,1
829140,146219,5/15/2011 3:57,42.24307 93.49582,got tissue stuck on my nose...because annoying cold is free falling...,1
829231,146239,5/15/2011 3:01,42.21771 93.33086,& the smell of chicken that is NOT from the chinese store . gives me headaches .,1
829350,146253,5/6/2011 2:34,42.22243 93.36121,The dialect is the element in which your soul catches it's breath. ~ Johann Wolfgang Goethe,1
829621,146310,5/16/2011 20:54,42.2466 93.4363,It feels good to know I can breath fire.,1
829736,146332,5/6/2011 2:52,42.2239 93.37,today is a cold cold day,1
829744,146333,5/7/2011 11:55,42.21358 93.37879,Headache is still here. Anyone want it?,1
830094,146401,5/6/2011 21:48,42.19707 93.43231,It is so cold.. I get flu and headache in the morning..,1
830115,146406,5/11/2011 0:33,42.18557 93.4371,Cuff yo chick season is rapidly apporaching,1
830303,146440,5/6/2011 15:10,42.22449 93.33246,The holy month of rammadan is fast approaching. :),1
830339,146447,5/6/2011 1:30,42.20533 93.38358,Tatas and hoo-ha have fallen off & shattered... That's how cold it is here today!,1
830401,146457,5/9/2011 20:50,42.2298 93.32686,My time in SD is almost over. Of course it's been the coldest July in 77 years!! The water is freezing too!,1
830775,146523,5/4/2011 17:44,42.22272 93.33885,DIGITAL DOMAIN; 99.999% Reliable? Don't Hold Your Breath,1
830905,146542,5/1/2011 17:44,42.22272 93.35283,Needs painkillers to sleep. Not sure is it me or are the painkillers working.. Hmm.. But I still aching thru the night at times..,1
831385,146637,5/15/2011 10:42,42.21329 93.39357,it a suprise to the world for seen an africam team reaching the women world cup final but i belief that this is just the begining!!!,1
831706,146692,4/30/2011 19:02,42.18262 93.52617,O is teaching my mom how to use an iPhone. #toosmart,1
831730,146705,5/15/2011 13:03,42.21122 93.38358,hold ur breath  because tonite will be the night that i will fall for u over again &lt;3,1
831733,146705,5/2/2011 13:04,42.20297 93.33965,really needs to knuckle down. 1/3 way through summer with nothing to show for it ugh!!! sloppy. good eats and good sweats. lets goooooo,1
831776,146717,5/1/2011 2:49,42.24012 93.35642,Finally got the Semantic MediaWiki fully working. User very happy with it. I can see why MW consulting pays well. Beats Confluence tho ;,1
832237,146824,5/3/2011 21:23,42.19294 93.33365,How would u tell sum1 that there breath is real bad? Wit out offendin?,1
832320,146834,5/9/2011 22:10,42.2525 93.46985,Deathbed 'one monotonous bell ding every 5 seconds' ice cream van is parked right across the street. #headacheComingSoon #iSeeTheLightOh,1
832614,146872,5/3/2011 9:57,42.29201 93.49861,What is something I can eat or drink that will cure this hangover and feeling of nausea? I'm scaredddd,1
832657,146890,5/13/2011 21:38,42.24248 93.32966,Train approaching please stand behind yellow line,1
833221,146980,5/12/2011 3:57,42.27373 93.4371,My korean friends are teaching me korean! .....they also taught me some Chinese.. sad..,1
833308,147004,5/2/2011 19:44,42.2814 93.49262,Ya me harte de ver tanta porkeria en la television sobre las elecciones nada mas de verlo me dan nauseas,1
833333,147018,5/7/2011 22:05,42.2124 93.39277,Okay. breathe. breathing is good right?,1
833372,147026,5/6/2011 17:59,42.218 93.34803,Disney Technology Tackles a Theme-Park Headache: Lines,1
833675,147073,5/10/2011 13:33,42.21034 93.38558,coldd  #melnurdd is slow  maybe she is dead?,1
833717,147091,5/4/2011 22:21,42.27373 93.47465,The water is so nice and cold it ls so nice x,1
834073,147150,5/3/2011 3:56,42.23569 93.34963,about to upload my pops' band's debut cd 'Cold Fire - Too Cold' album from 1981 in a few.,1
834120,147156,5/16/2011 0:32,42.20975 93.34883,The oceannn water is coldddd :S,1
834268,147178,5/13/2011 15:20,42.29997 93.47305,This fever is making me delirious.. I have said the oddest things tonight while on the phone.,1
834347,147189,5/15/2011 23:00,42.20444 93.39037,Nothin' better than sitting by a fire on one's deck  drinking an ice cold Summer Shandy! It doesn't get any better than this.,1
834380,147198,5/12/2011 12:15,42.29584 93.5074,My head is still pounding :/ back is aching .. Nervous for my dr appt tomorrow !,1
834462,147216,5/13/2011 20:17,42.24012 93.44829,U don't need to buy a diamond key to unlock my heart u shelter my soul u're my fire when i'm cold,1
834629,147244,5/9/2011 10:45,42.21682 93.33365,Sitting in church with a headache.... A major headache. This is not a good feeling,1
834723,147265,5/2/2011 7:49,42.22272 93.36441,Couch to 5k should have been named 'How to set your legs on fire the hard way'  I'd almost rather get the lighter fluid and a propane to,1
834974,147317,5/8/2011 19:44,42.16523 93.36401,fatigue & lack of sleep is starting to catch up to me...i've almost hit the wall  not sure if i'mma be able to bust thru this time...,1
835191,147342,5/5/2011 5:45,42.16994 93.42951,do not feel so good  I always cramps. This is not so nice,1
835410,147375,5/13/2011 14:45,42.2699 93.52138,I've got an emulator fever  and the only prescription is more coding!! (with a cowbell in the background ^_^),1
835499,147393,5/10/2011 3:05,42.21122 93.39277,Gotta love people who smoke directly in front of 'No Smoking' signs. I'd like to breathe while waiting for my bus  thanks. #fb,1
835595,147425,5/11/2011 21:17,42.24336 93.33685,Ahh. Headache. This heat is killing me.,1
835676,147442,5/10/2011 8:21,42.20238 93.42991,teaching tuition is seriously tiring!,1
835753,147464,5/8/2011 6:03,42.19117 93.44629,Every min my hands n feet stay icy cold is every min i will stay awake. Ughh. Need e boy's body heat much.,1
835980,147501,5/7/2011 1:10,42.25103 93.26895,If don't manage to forget what exactly it is that i'm supposed to be teaching  then I will be sure to set someone on fire -Probably myse,1
835990,147502,5/13/2011 9:09,42.18764 93.45787,Ugh gosh im so cold  feeling pain everywhere  and im going through HW crisis! I just have to fetch a tamale anytime now..,1
836110,147514,5/16/2011 3:35,42.2354 93.35043,Done with the chores for today. Came on an Apple reseller to get myself a magic mouse. :) Now playing : Coldplay - Yellow,1
836165,147525,4/30/2011 17:32,42.25604 93.49422,my neck is sore...and i kinda got a headache :(,1
836259,147537,5/16/2011 17:25,42.21712 93.25098,Oh so i like cold fire its icy hot,1
836316,147542,5/5/2011 0:37,42.23334 93.35802,watching cup fever  Alosis aka Masterchef! classic,1
836347,147546,5/1/2011 1:49,42.21918 93.36081,B has been awake since 5 coughing...gotta love allergies! B is so excited - G has had her outfit picked for a week! #MyKidsAreNerds,1
836436,147565,5/11/2011 18:37,42.30056 93.51539,My headache is slowly gettin worse,1
836654,147598,4/30/2011 17:26,42.27933 93.54534,My iPhone's reception is now fluctuating wildly when I'm NOT touching the antenna. Time to take it back  I think. #fb,1
836686,147601,5/15/2011 0:40,42.22331 93.35962,What is going to bring bigger headaches? SEO experts with Google Instant or SMM ninjas with the #newtwitter ?,1
836795,147626,5/11/2011 6:57,42.24896 93.53376,Dear #iceman  you don't act as cold as you did before. To be honest  I'm glad. I just have to recheck if this is ain't a dream :) goodni,1
836931,147657,5/13/2011 4:27,42.17437 93.42752,Plz don't tell me my ac bout 2 go! Ugh!! Smoke started comin thru the vents! Not like SMOKE but like cold steam (if that makes sense lol,1
837426,147746,5/4/2011 5:30,42.29732 93.33805,Even tho I'm tired  my insomnia is kicking in & I can't go to sleep :/,1
837513,147767,5/7/2011 15:56,42.2242 93.34564,Good night. it is central time. get some rest for oxygen yoga in AM  breathe deep and relax. I will being doing it also. Early,1
837783,147805,5/4/2011 2:52,42.28405 93.44948,this is one of the coldest days in S'pore and I rather like it n feel more alive.,1
837787,147808,5/12/2011 10:26,42.23658 93.32527,is getting a headache... :(((,1
837954,147845,5/16/2011 9:23,42.22596 93.33325,It's a cold and crazy world  that's raging outside. But baby me and all my girls are bringing on the fire.,1
837965,147846,5/5/2011 14:07,42.20798 93.35243,This is gonna be in the newspapers tomorrow.... The MS will always be a cold-driver!!!! But well  this could have been fatal!,1
837992,147848,5/3/2011 14:01,42.22567 93.34763,even when you're not cold there is something so comforting about being covered in a blanket.,1
838034,147852,5/3/2011 21:27,42.23363 93.34803,Off to the train which leads to school which leads to hell which is cold -_-,1
838157,147874,5/15/2011 16:03,42.2183 93.3716,Monday is okay...thinking about all the things to do is a headache.,1
838227,147887,5/4/2011 4:23,42.21329 93.37,The cold side of the pillow is way better than the hot side of the pillow.,1
838285,147894,5/2/2011 8:28,42.17024 93.28932,I exist  that is all  and I find it nauseating (Sartre  1983),1
838367,147904,5/3/2011 23:44,42.21417 93.36641,A storm is approaching,1
838622,147952,5/3/2011 21:39,42.18439 93.52497,Warming my cold feet on lovely man's warm back. Naturally he is delighted by this.,1
838860,147998,5/8/2011 23:54,42.29909 93.29731,Head is hurtn like crazy! Tink its a tension headache! Not migrane! Only hurts aftr I cough hard! OMgod! Help me pls! I can't function,1
839206,148060,5/7/2011 15:56,42.21479 93.37499,Ok  so the leaked Glasto headliners have given me Music Festival fever & I'm not even going. Can we have some Pukkelpop titbits now plea,1
839237,148064,5/6/2011 16:50,42.23186 93.33485,Ugh.  Down with the flu. Becoming best buddies with my couch. Reality TV is almost bearable in a marathon.,1
839311,148075,5/7/2011 18:01,42.16375 93.54734,Don't say the Zed word  but Shaun of the Dead is on CC Secret Stash right now. For all American insomniacs not a at SDCC!,1
839650,148127,5/4/2011 4:25,42.21771 93.3728,The only thing I HAVE to do in this life is die. Everything else is a choice with consequences - including breathing.,1
839756,148140,5/15/2011 14:48,42.22803 93.30609,One week from today  my summer is over  and teaching starts again...wow. Where did two months go?!?,1
839939,148176,5/1/2011 21:08,42.23864 93.53616,My brother did P90x and he is a stone cold fox now. Must purchase it!!,1
839940,148176,4/30/2011 21:08,42.27668 93.3716,It is pouring down with rain outside..the air smells of a thunder storm approaching.,1
840004,148183,5/11/2011 15:07,42.23304 93.33605,rain. -4C. cold. icy. traffic disaster. TGIF.,1
840403,148261,5/2/2011 23:58,42.22714 93.32766,cold and raining in the mountains right now.....which is perfect.,1
840670,148302,5/4/2011 22:45,42.26813 93.42432,#dontyoujusthateitwhen ppl wanna be all in ur face with stank ass breath.... EHHH! like u really need 2 locate a toothbrush dude  Like N,1
840900,148348,5/6/2011 17:30,42.17525 93.28572,The one good thing about diarrhea is that it sounds  for the most part  just like pee to the person in the stall next to you. #tmi #poop,1
841004,148370,4/30/2011 3:17,42.2525 93.30769,Life is divine chaos  embrace it. Forgive yourself. Breath and enjoy the ride. ~ Solbeam,1
841174,148398,5/13/2011 13:19,42.24041 93.44589,thought e abalone is hot i blowblow in e end  it's cold! Then that uncle teased me say very hot ah! Haha!,1
841193,148399,5/9/2011 13:37,42.25781 93.48064,After gym yesterday.. Now I force myself to wake up althought my whole body aching...:(,1
841300,148418,5/3/2011 3:14,42.2466 93.33445,Should I tell you how hurt it is??? Should I show you I can't breath everytime I realize that you has gone...,1
841478,148446,5/16/2011 4:54,42.24749 93.33845,Life doco on the ABC then was fantastic. What they manage to catch on film is just breathtaking. Well done.,1
841666,148471,5/12/2011 2:11,42.16818 93.45827,Never struggled to breathe until I got this flu! Jeezz! My chest is so tight!!,1
841985,148534,5/7/2011 14:38,42.24189 93.32766,finally the nausea is going away. maybe now i can sleep,1
842181,148560,5/16/2011 20:52,42.20916 93.3708,Teaching someone to drive is hard. Especially when you're in a relationship with the person.,1
842763,148661,4/30/2011 21:49,42.23245 93.52098,The aircon is frigging coldddd :s,1
843536,148771,5/14/2011 0:44,42.17201 93.29411,ithiink ihhave the flu :-/ w.|e   layingq down ; watching Degrassi The BP - &remember   shards ` o glass freeze pops   are for adults on,1
843855,148827,5/9/2011 18:34,42.2127 93.33086,#dontyoujusthateitwhen you want that cold gatorade that's in the frig..and yet when you open the door..someone already drank it.,1
844102,148882,5/14/2011 16:34,42.21152 93.5066,justin follow me please is karine_fever !!!i love you belieber,1
844259,148915,5/2/2011 21:58,42.23894 93.21902,Just had the most amazing yoga session wit Simran! I learned fire breathing it was amazing:) the new house is to die 4! Love her!,1
844305,148919,5/7/2011 12:52,42.20562 93.32888,Cara  a Kim vai num Music Festival que vai ter Coldplay  Kings of Leon  Kaiser Chiefs  Arctic Monkeys  Chemical Brothers  portishead e m,1
844320,148921,5/10/2011 16:59,42.17407 93.47465,Laughing is the best medicine  unless u get stomach cramps from laughing.,1
844405,148934,5/15/2011 4:59,42.23481 93.33525,shall tweet again later. my headaches are getting worse. :'(,1
844428,148936,5/6/2011 3:38,42.25574 93.44269,i have reason to believe that a dragon put its eggs inside my stomach. they are currently hatching and learning how to breathe fire. ow.,1
844632,148964,5/5/2011 17:43,42.22773 93.53855,I think 'Choke on your own vomit!' is one of the best curses I've ever heard.,1
844918,149005,5/2/2011 20:19,42.22302 93.33805,GLOBAL UPDATE; FLU: Bird Flu Falls Off the Radar  But Cases Show It's Still a Threat,1
844926,149005,5/4/2011 20:19,42.22095 93.36401,HAITI: Cholera's Second Fever: An Urge to Blame,1
845117,149040,5/4/2011 20:34,42.2752 93.55892,every few days its so hot and every other day is so cold,1
845236,149068,5/9/2011 2:54,42.22361 93.34564,Turns out 10 miles is a hella long run. Best snack afterwards - huge chunk of cold pineapple  eaten like a savage  juice running down ch,1
845361,149092,5/4/2011 14:14,42.24041 93.34084,Had a really difficult morning but church was a blessing...still sick & a little feverish but the joy of the Lord is my strength!,1
845524,149120,5/14/2011 22:09,42.19737 93.4411,When you feel like a little kid on the inside  God is teaching you something. Stay with the pain  don't try to cover your own sins.,1
845602,149137,5/6/2011 6:30,42.21388 93.41553,Now  this is a proper winter: cold  dry and sunny. Throw an Irish coffee into the equation and you get happiness!,1
845763,149167,5/4/2011 5:04,42.2242 93.24099,Friendship is that sheltering tree which covers you with warmth when you are cold with Sorrow & bandages with love when yo bleed inside!,1
